"","iso","year","threshold","mnninc999i","mhweal999i","w","n","currency"
"8197","JP",2021,2e+07,3541813824888.73,21357364058021.3,1477676971907,20727,"EUR"
"8198","JP",2021,5e+07,3541813824888.73,21357364058021.3,1022892048643,5329,"EUR"
"8199","JP",2021,1e+08,3541813824888.73,21357364058021.3,771442935511,1659,"EUR"
"8200","JP",2021,2e+08,3541813824888.73,21357364058021.3,688292328423,999,"EUR"
"8201","JP",2021,5e+08,3541813824888.73,21357364058021.3,515328177888,504,"EUR"
"8202","JP",2021,1e+09,3541813824888.73,21357364058021.3,183218582547,41,"EUR"
"8203","JP",2021,2e+09,3541813824888.73,21357364058021.3,150075211823,16,"EUR"
"8204","JP",2021,5e+09,3541813824888.73,21357364058021.3,117185489345,6,"EUR"
"8205","JP",2021,1e+10,3541813824888.73,21357364058021.3,97485475624,3,"EUR"
"8206","JP",2021,2e+10,3541813824888.73,21357364058021.3,97485475624,3,"EUR"
"8207","JP",2021,5e+10,3541813824888.73,21357364058021.3,0,0,"EUR"
"8208","JP",2021,1e+11,3541813824888.73,21357364058021.3,0,0,"EUR"
"8209","JP",2022,1e+05,3441319444859.47,20532557333950.1,18908324621366,43219424,"EUR"
"8210","JP",2022,2e+05,3441319444859.47,20532557333950.1,16238437055303,24547955,"EUR"
"8211","JP",2022,5e+05,3441319444859.47,20532557333950.1,11118054350630,7939036,"EUR"
"8212","JP",2022,1e+06,3441319444859.47,20532557333950.1,7656745144976,2880629,"EUR"
"8213","JP",2022,2e+06,3441319444859.47,20532557333950.1,5158060422226,1009686,"EUR"
"8214","JP",2022,5e+06,3441319444859.47,20532557333950.1,2800424821238,194120,"EUR"
"8215","JP",2022,1e+07,3441319444859.47,20532557333950.1,1898601438151,59241,"EUR"
"8216","JP",2022,2e+07,3441319444859.47,20532557333950.1,1367258415521,19685,"EUR"
"8217","JP",2022,5e+07,3441319444859.47,20532557333950.1,935450704382,5036,"EUR"
"8218","JP",2022,1e+08,3441319444859.47,20532557333950.1,695362552226,1532,"EUR"
"8219","JP",2022,2e+08,3441319444859.47,20532557333950.1,626223391066,994,"EUR"
"8220","JP",2022,5e+08,3441319444859.47,20532557333950.1,463534693460,529,"EUR"
"8221","JP",2022,1e+09,3441319444859.47,20532557333950.1,139309806114,34,"EUR"
"8222","JP",2022,2e+09,3441319444859.47,20532557333950.1,112055604100,15,"EUR"
"8223","JP",2022,5e+09,3441319444859.47,20532557333950.1,78913734752,5,"EUR"
"8224","JP",2022,1e+10,3441319444859.47,20532557333950.1,67708174342,3,"EUR"
"8225","JP",2022,2e+10,3441319444859.47,20532557333950.1,67708174342,3,"EUR"
"8226","JP",2022,5e+10,3441319444859.47,20532557333950.1,0,0,"EUR"
"8227","JP",2022,1e+11,3441319444859.47,20532557333950.1,0,0,"EUR"
"8228","JP",2023,1e+05,3212994441171.06,19011872233941.4,17313073749287,41041951,"EUR"
"8229","JP",2023,2e+05,3212994441171.06,19011872233941.4,14703402989318,22740390,"EUR"
"8230","JP",2023,5e+05,3212994441171.06,19011872233941.4,9922700196359,7137880,"EUR"
"8231","JP",2023,1e+06,3212994441171.06,19011872233941.4,6759042913639,2525487,"EUR"
"8232","JP",2023,2e+06,3212994441171.06,19011872233941.4,4548548239613,886817,"EUR"
"8233","JP",2023,5e+06,3212994441171.06,19011872233941.4,2473087647925,167778,"EUR"
"8234","JP",2023,1e+07,3212994441171.06,19011872233941.4,1698402137719,52407,"EUR"
"8235","JP",2023,2e+07,3212994441171.06,19011872233941.4,1229477897134,17494,"EUR"
"8236","JP",2023,5e+07,3212994441171.06,19011872233941.4,844263191776,4470,"EUR"
"8237","JP",2023,1e+08,3212994441171.06,19011872233941.4,628980331067,1325,"EUR"
"8238","JP",2023,2e+08,3212994441171.06,19011872233941.4,580442143122,972,"EUR"
"8239","JP",2023,5e+08,3212994441171.06,19011872233941.4,405337746797,473,"EUR"
"8240","JP",2023,1e+09,3212994441171.06,19011872233941.4,130811942410,34,"EUR"
"8241","JP",2023,2e+09,3212994441171.06,19011872233941.4,102872416895,13,"EUR"
"8242","JP",2023,5e+09,3212994441171.06,19011872233941.4,76215361404,4,"EUR"
"8243","JP",2023,1e+10,3212994441171.06,19011872233941.4,69619801282,3,"EUR"
"8244","JP",2023,2e+10,3212994441171.06,19011872233941.4,50382750928,2,"EUR"
"8245","JP",2023,5e+10,3212994441171.06,19011872233941.4,0,0,"EUR"
"8246","JP",2023,1e+11,3212994441171.06,19011872233941.4,0,0,"EUR"
"8247","KR",2010,1e+05,692521994113.925,3474905197428.22,2658131992810,8317696,"EUR"
"8248","KR",2010,2e+05,692521994113.925,3474905197428.22,1987143800952,3516305,"EUR"
"8249","KR",2010,5e+05,692521994113.925,3474905197428.22,1204795222981,901317,"EUR"
"8250","KR",2010,1e+06,692521994113.925,3474905197428.22,813012234970,319806,"EUR"
"8251","KR",2010,2e+06,692521994113.925,3474905197428.22,508079649548,93735,"EUR"
"8252","KR",2010,5e+06,692521994113.925,3474905197428.22,295393544542,20344,"EUR"
"8253","KR",2010,1e+07,692521994113.925,3474905197428.22,203531912524,6760,"EUR"
"8254","KR",2010,2e+07,692521994113.925,3474905197428.22,144762215656,2449,"EUR"
"8255","KR",2010,5e+07,692521994113.925,3474905197428.22,88554369450,566,"EUR"
"8256","KR",2010,1e+08,692521994113.925,3474905197428.22,70890185258,290,"EUR"
"8257","KR",2010,2e+08,692521994113.925,3474905197428.22,36195993610,60,"EUR"
"8258","KR",2010,5e+08,692521994113.925,3474905197428.22,28106013304,25,"EUR"
"8259","KR",2010,1e+09,692521994113.925,3474905197428.22,15312472672,8,"EUR"
"8260","KR",2010,2e+09,692521994113.925,3474905197428.22,8146537185,2,"EUR"
"8261","KR",2010,5e+09,692521994113.925,3474905197428.22,5431024790,1,"EUR"
"8262","KR",2010,1e+10,692521994113.925,3474905197428.22,0,0,"EUR"
"8263","KR",2010,2e+10,692521994113.925,3474905197428.22,0,0,"EUR"
"8264","KR",2010,5e+10,692521994113.925,3474905197428.22,0,0,"EUR"
"8265","KR",2010,1e+11,692521994113.925,3474905197428.22,0,0,"EUR"
"8266","KR",2011,1e+05,726437311492.582,3637850311892.56,2852193897296,8764029,"EUR"
"8267","KR",2011,2e+05,726437311492.582,3637850311892.56,2150247306929,3725418,"EUR"
"8268","KR",2011,5e+05,726437311492.582,3637850311892.56,1321784282156,959029,"EUR"
"8269","KR",2011,1e+06,726437311492.582,3637850311892.56,908117553701,342894,"EUR"
"8270","KR",2011,2e+06,726437311492.582,3637850311892.56,584382937886,102159,"EUR"
"8271","KR",2011,5e+06,726437311492.582,3637850311892.56,352469493921,21772,"EUR"
"8272","KR",2011,1e+07,726437311492.582,3637850311892.56,253825631860,7193,"EUR"
"8273","KR",2011,2e+07,726437311492.582,3637850311892.56,192138518816,2655,"EUR"
"8274","KR",2011,5e+07,726437311492.582,3637850311892.56,131575691330,618,"EUR"
"8275","KR",2011,1e+08,726437311492.582,3637850311892.56,115700504156,369,"EUR"
"8276","KR",2011,2e+08,726437311492.582,3637850311892.56,93913927866,224,"EUR"
"8277","KR",2011,5e+08,726437311492.582,3637850311892.56,33181813331,18,"EUR"
"8278","KR",2011,1e+09,726437311492.582,3637850311892.56,25360010297,12,"EUR"
"8279","KR",2011,2e+09,726437311492.582,3637850311892.56,12787767232,3,"EUR"
"8280","KR",2011,5e+09,726437311492.582,3637850311892.56,6178359449,1,"EUR"
"8281","KR",2011,1e+10,726437311492.582,3637850311892.56,0,0,"EUR"
"8282","KR",2011,2e+10,726437311492.582,3637850311892.56,0,0,"EUR"
"8283","KR",2011,5e+10,726437311492.582,3637850311892.56,0,0,"EUR"
"8284","KR",2011,1e+11,726437311492.582,3637850311892.56,0,0,"EUR"
"8285","KR",2012,1e+05,801304779305.833,4037283364804.03,3249113885944,9698674,"EUR"
"8286","KR",2012,2e+05,801304779305.833,4037283364804.03,2490537972619,4284564,"EUR"
"8287","KR",2012,5e+05,801304779305.833,4037283364804.03,1549562663413,1133535,"EUR"
"8288","KR",2012,1e+06,801304779305.833,4037283364804.03,1062528300025,400958,"EUR"
"8289","KR",2012,2e+06,801304779305.833,4037283364804.03,681522333375,119293,"EUR"
"8290","KR",2012,5e+06,801304779305.833,4037283364804.03,408563425069,24959,"EUR"
"8291","KR",2012,1e+07,801304779305.833,4037283364804.03,294518327359,8229,"EUR"
"8292","KR",2012,2e+07,801304779305.833,4037283364804.03,224192229268,3048,"EUR"
"8293","KR",2012,5e+07,801304779305.833,4037283364804.03,154907918719,724,"EUR"
"8294","KR",2012,1e+08,801304779305.833,4037283364804.03,133988822703,386,"EUR"
"8295","KR",2012,2e+08,801304779305.833,4037283364804.03,115145414971,261,"EUR"
"8296","KR",2012,5e+08,801304779305.833,4037283364804.03,37429601191,22,"EUR"
"8297","KR",2012,1e+09,801304779305.833,4037283364804.03,31522694439,14,"EUR"
"8298","KR",2012,2e+09,801304779305.833,4037283364804.03,18835782850,5,"EUR"
"8299","KR",2012,5e+09,801304779305.833,4037283364804.03,6460206515,1,"EUR"
"8300","KR",2012,1e+10,801304779305.833,4037283364804.03,0,0,"EUR"
"8301","KR",2012,2e+10,801304779305.833,4037283364804.03,0,0,"EUR"
"8302","KR",2012,5e+10,801304779305.833,4037283364804.03,0,0,"EUR"
"8303","KR",2012,1e+11,801304779305.833,4037283364804.03,0,0,"EUR"
"8304","KR",2013,1e+05,829717076494.516,4167314316478.76,3375874566236,10004852,"EUR"
"8305","KR",2013,2e+05,829717076494.516,4167314316478.76,2596786053490,4446575,"EUR"
"8306","KR",2013,5e+05,829717076494.516,4167314316478.76,1617827358070,1173611,"EUR"
"8307","KR",2013,1e+06,829717076494.516,4167314316478.76,1107247229836,410229,"EUR"
"8308","KR",2013,2e+06,829717076494.516,4167314316478.76,719377114031,125150,"EUR"
"8309","KR",2013,5e+06,829717076494.516,4167314316478.76,433917062845,26136,"EUR"
"8310","KR",2013,1e+07,829717076494.516,4167314316478.76,315280797478,8632,"EUR"
"8311","KR",2013,2e+07,829717076494.516,4167314316478.76,241284187206,3148,"EUR"
"8312","KR",2013,5e+07,829717076494.516,4167314316478.76,169692319876,754,"EUR"
"8313","KR",2013,1e+08,829717076494.516,4167314316478.76,147116251726,395,"EUR"
"8314","KR",2013,2e+08,829717076494.516,4167314316478.76,129933337855,280,"EUR"
"8315","KR",2013,5e+08,829717076494.516,4167314316478.76,48738909571,36,"EUR"
"8316","KR",2013,1e+09,829717076494.516,4167314316478.76,34861359292,15,"EUR"
"8317","KR",2013,2e+09,829717076494.516,4167314316478.76,19953045815,4,"EUR"
"8318","KR",2013,5e+09,829717076494.516,4167314316478.76,9788286626,1,"EUR"
"8319","KR",2013,1e+10,829717076494.516,4167314316478.76,0,0,"EUR"
"8320","KR",2013,2e+10,829717076494.516,4167314316478.76,0,0,"EUR"
"8321","KR",2013,5e+10,829717076494.516,4167314316478.76,0,0,"EUR"
"8322","KR",2013,1e+11,829717076494.516,4167314316478.76,0,0,"EUR"
"8323","KR",2014,1e+05,896171070279.719,4540570709510.02,3748286587709,10816552,"EUR"
"8324","KR",2014,2e+05,896171070279.719,4540570709510.02,2920720971953,4937458,"EUR"
"8325","KR",2014,5e+05,896171070279.719,4540570709510.02,1837715660345,1329424,"EUR"
"8326","KR",2014,1e+06,896171070279.719,4540570709510.02,1256270022128,461947,"EUR"
"8327","KR",2014,2e+06,896171070279.719,4540570709510.02,821340914775,144328,"EUR"
"8328","KR",2014,5e+06,896171070279.719,4540570709510.02,490774587934,29847,"EUR"
"8329","KR",2014,1e+07,896171070279.719,4540570709510.02,355786874602,9922,"EUR"
"8330","KR",2014,2e+07,896171070279.719,4540570709510.02,269888979438,3545,"EUR"
"8331","KR",2014,5e+07,896171070279.719,4540570709510.02,190160341942,885,"EUR"
"8332","KR",2014,1e+08,896171070279.719,4540570709510.02,160327713424,411,"EUR"
"8333","KR",2014,2e+08,896171070279.719,4540570709510.02,144807670306,307,"EUR"
"8334","KR",2014,5e+08,896171070279.719,4540570709510.02,61965150040,60,"EUR"
"8335","KR",2014,1e+09,896171070279.719,4540570709510.02,35942772687,16,"EUR"
"8336","KR",2014,2e+09,896171070279.719,4540570709510.02,21528027201,5,"EUR"
"8337","KR",2014,5e+09,896171070279.719,4540570709510.02,13473835206,2,"EUR"
"8338","KR",2014,1e+10,896171070279.719,4540570709510.02,0,0,"EUR"
"8339","KR",2014,2e+10,896171070279.719,4540570709510.02,0,0,"EUR"
"8340","KR",2014,5e+10,896171070279.719,4540570709510.02,0,0,"EUR"
"8341","KR",2014,1e+11,896171070279.719,4540570709510.02,0,0,"EUR"
"8342","KR",2015,1e+05,1063787961027.14,5380894197275.66,4631049807340,12490426,"EUR"
"8343","KR",2015,2e+05,1063787961027.14,5380894197275.66,3722070511635,6074297,"EUR"
"8344","KR",2015,5e+05,1063787961027.14,5380894197275.66,2405051902333,1706541,"EUR"
"8345","KR",2015,1e+06,1063787961027.14,5380894197275.66,1618503837524,556616,"EUR"
"8346","KR",2015,2e+06,1063787961027.14,5380894197275.66,1108931217475,193657,"EUR"
"8347","KR",2015,5e+06,1063787961027.14,5380894197275.66,662391409257,39153,"EUR"
"8348","KR",2015,1e+07,1063787961027.14,5380894197275.66,484875681856,12968,"EUR"
"8349","KR",2015,2e+07,1063787961027.14,5380894197275.66,374403759763,4674,"EUR"
"8350","KR",2015,5e+07,1063787961027.14,5380894197275.66,271729914121,1195,"EUR"
"8351","KR",2015,1e+08,1063787961027.14,5380894197275.66,225643994705,467,"EUR"
"8352","KR",2015,2e+08,1063787961027.14,5380894197275.66,208627955212,348,"EUR"
"8353","KR",2015,5e+08,1063787961027.14,5380894197275.66,141957562417,143,"EUR"
"8354","KR",2015,1e+09,1063787961027.14,5380894197275.66,67867621690,28,"EUR"
"8355","KR",2015,2e+09,1063787961027.14,5380894197275.66,40107691437,8,"EUR"
"8356","KR",2015,5e+09,1063787961027.14,5380894197275.66,28300708115,4,"EUR"
"8357","KR",2015,1e+10,1063787961027.14,5380894197275.66,10184649736,1,"EUR"
"8358","KR",2015,2e+10,1063787961027.14,5380894197275.66,0,0,"EUR"
"8359","KR",2015,5e+10,1063787961027.14,5380894197275.66,0,0,"EUR"
"8360","KR",2015,1e+11,1063787961027.14,5380894197275.66,0,0,"EUR"
"8361","KR",2016,1e+05,1089242546637.63,5555216030467.65,4798102567267,12804150,"EUR"
"8362","KR",2016,2e+05,1089242546637.63,5555216030467.65,3874045733715,6281144,"EUR"
"8363","KR",2016,5e+05,1089242546637.63,5555216030467.65,2515695156755,1781784,"EUR"
"8364","KR",2016,1e+06,1089242546637.63,5555216030467.65,1693835971175,583132,"EUR"
"8365","KR",2016,2e+06,1089242546637.63,5555216030467.65,1163118653895,204662,"EUR"
"8366","KR",2016,5e+06,1089242546637.63,5555216030467.65,689894473959,41214,"EUR"
"8367","KR",2016,1e+07,1089242546637.63,5555216030467.65,503050503847,13719,"EUR"
"8368","KR",2016,2e+07,1089242546637.63,5555216030467.65,385195236528,4913,"EUR"
"8369","KR",2016,5e+07,1089242546637.63,5555216030467.65,277029836298,1271,"EUR"
"8370","KR",2016,1e+08,1089242546637.63,5555216030467.65,226013825541,481,"EUR"
"8371","KR",2016,2e+08,1089242546637.63,5555216030467.65,208658378391,356,"EUR"
"8372","KR",2016,5e+08,1089242546637.63,5555216030467.65,138774502668,143,"EUR"
"8373","KR",2016,1e+09,1089242546637.63,5555216030467.65,61071290803,24,"EUR"
"8374","KR",2016,2e+09,1089242546637.63,5555216030467.65,38305069971,9,"EUR"
"8375","KR",2016,5e+09,1089242546637.63,5555216030467.65,21049720055,3,"EUR"
"8376","KR",2016,1e+10,1089242546637.63,5555216030467.65,0,0,"EUR"
"8377","KR",2016,2e+10,1089242546637.63,5555216030467.65,0,0,"EUR"
"8378","KR",2016,5e+10,1089242546637.63,5555216030467.65,0,0,"EUR"
"8379","KR",2016,1e+11,1089242546637.63,5555216030467.65,0,0,"EUR"
"8380","KR",2017,1e+05,1153076075965.66,5933807399853.85,5177259301018,13386174,"EUR"
"8381","KR",2017,2e+05,1153076075965.66,5933807399853.85,4236450012164,6766603,"EUR"
"8382","KR",2017,5e+05,1153076075965.66,5933807399853.85,2781517014716,1951304,"EUR"
"8383","KR",2017,1e+06,1153076075965.66,5933807399853.85,1901273468324,661757,"EUR"
"8384","KR",2017,2e+06,1153076075965.66,5933807399853.85,1302028606292,227543,"EUR"
"8385","KR",2017,5e+06,1153076075965.66,5933807399853.85,778175717900,46584,"EUR"
"8386","KR",2017,1e+07,1153076075965.66,5933807399853.85,568168188446,15416,"EUR"
"8387","KR",2017,2e+07,1153076075965.66,5933807399853.85,432277798700,5299,"EUR"
"8388","KR",2017,5e+07,1153076075965.66,5933807399853.85,314974889978,1406,"EUR"
"8389","KR",2017,1e+08,1153076075965.66,5933807399853.85,255069926065,498,"EUR"
"8390","KR",2017,2e+08,1153076075965.66,5933807399853.85,238103063166,375,"EUR"
"8391","KR",2017,5e+08,1153076075965.66,5933807399853.85,169129068092,169,"EUR"
"8392","KR",2017,1e+09,1153076075965.66,5933807399853.85,72586851597,28,"EUR"
"8393","KR",2017,2e+09,1153076075965.66,5933807399853.85,46827371335,10,"EUR"
"8394","KR",2017,5e+09,1153076075965.66,5933807399853.85,24608713102,3,"EUR"
"8395","KR",2017,1e+10,1153076075965.66,5933807399853.85,13366603160,1,"EUR"
"8396","KR",2017,2e+10,1153076075965.66,5933807399853.85,0,0,"EUR"
"8397","KR",2017,5e+10,1153076075965.66,5933807399853.85,0,0,"EUR"
"8398","KR",2017,1e+11,1153076075965.66,5933807399853.85,0,0,"EUR"
"8399","KR",2018,1e+05,1172281717777.41,6206623040427.81,5463708724778,13966626,"EUR"
"8400","KR",2018,2e+05,1172281717777.41,6206623040427.81,4493381526750,7105503,"EUR"
"8401","KR",2018,5e+05,1172281717777.41,6206623040427.81,2969690402702,2063473,"EUR"
"8402","KR",2018,1e+06,1172281717777.41,6206623040427.81,2045192571307,707298,"EUR"
"8403","KR",2018,2e+06,1172281717777.41,6206623040427.81,1406851413912,242349,"EUR"
"8404","KR",2018,5e+06,1172281717777.41,6206623040427.81,848430387690,49551,"EUR"
"8405","KR",2018,1e+07,1172281717777.41,6206623040427.81,625942423804,16450,"EUR"
"8406","KR",2018,2e+07,1172281717777.41,6206623040427.81,478366923826,5489,"EUR"
"8407","KR",2018,5e+07,1172281717777.41,6206623040427.81,356350088698,1469,"EUR"
"8408","KR",2018,1e+08,1172281717777.41,6206623040427.81,291059162092,488,"EUR"
"8409","KR",2018,2e+08,1172281717777.41,6206623040427.81,275491533846,376,"EUR"
"8410","KR",2018,5e+08,1172281717777.41,6206623040427.81,206456104318,179,"EUR"
"8411","KR",2018,1e+09,1172281717777.41,6206623040427.81,100257884217,36,"EUR"
"8412","KR",2018,2e+09,1172281717777.41,6206623040427.81,66556331921,12,"EUR"
"8413","KR",2018,5e+09,1172281717777.41,6206623040427.81,43947501612,5,"EUR"
"8414","KR",2018,1e+10,1172281717777.41,6206623040427.81,25826566458,2,"EUR"
"8415","KR",2018,2e+10,1172281717777.41,6206623040427.81,0,0,"EUR"
"8416","KR",2018,5e+10,1172281717777.41,6206623040427.81,0,0,"EUR"
"8417","KR",2018,1e+11,1172281717777.41,6206623040427.81,0,0,"EUR"
"8418","KR",2019,1e+05,1205930525046.9,6565179338180.17,5837764855640,14850420,"EUR"
"8419","KR",2019,2e+05,1205930525046.9,6565179338180.17,4813205852062,7655682,"EUR"
"8420","KR",2019,5e+05,1205930525046.9,6565179338180.17,3167285510616,2241072,"EUR"
"8421","KR",2019,1e+06,1205930525046.9,6565179338180.17,2164139774101,768681,"EUR"
"8422","KR",2019,2e+06,1205930525046.9,6565179338180.17,1471115212016,261911,"EUR"
"8423","KR",2019,5e+06,1205930525046.9,6565179338180.17,864083786636,52741,"EUR"
"8424","KR",2019,1e+07,1205930525046.9,6565179338180.17,626589370810,17406,"EUR"
"8425","KR",2019,2e+07,1205930525046.9,6565179338180.17,468145487138,5638,"EUR"
"8426","KR",2019,5e+07,1205930525046.9,6565179338180.17,343289629610,1530,"EUR"
"8427","KR",2019,1e+08,1205930525046.9,6565179338180.17,275459842194,513,"EUR"
"8428","KR",2019,2e+08,1205930525046.9,6565179338180.17,258045430166,387,"EUR"
"8429","KR",2019,5e+08,1205930525046.9,6565179338180.17,187153282472,178,"EUR"
"8430","KR",2019,1e+09,1205930525046.9,6565179338180.17,83164021128,30,"EUR"
"8431","KR",2019,2e+09,1205930525046.9,6565179338180.17,57259009176,12,"EUR"
"8432","KR",2019,5e+09,1205930525046.9,6565179338180.17,34301808929,4,"EUR"
"8433","KR",2019,1e+10,1205930525046.9,6565179338180.17,15096369034,1,"EUR"
"8434","KR",2019,2e+10,1205930525046.9,6565179338180.17,0,0,"EUR"
"8435","KR",2019,5e+10,1205930525046.9,6565179338180.17,0,0,"EUR"
"8436","KR",2019,1e+11,1205930525046.9,6565179338180.17,0,0,"EUR"
"8437","KR",2020,1e+05,1163393387556.57,6953859083239.64,6210190258132,15549901,"EUR"
"8438","KR",2020,2e+05,1163393387556.57,6953859083239.64,5166317965461,8231972,"EUR"
"8439","KR",2020,5e+05,1163393387556.57,6953859083239.64,3404180836457,2437741,"EUR"
"8440","KR",2020,1e+06,1163393387556.57,6953859083239.64,2310656427338,835947,"EUR"
"8441","KR",2020,2e+06,1163393387556.57,6953859083239.64,1564723516956,289403,"EUR"
"8442","KR",2020,5e+06,1163393387556.57,6953859083239.64,888992911765,57074,"EUR"
"8443","KR",2020,1e+07,1163393387556.57,6953859083239.64,632151826745,19008,"EUR"
"8444","KR",2020,2e+07,1163393387556.57,6953859083239.64,455342667711,5980,"EUR"
"8445","KR",2020,5e+07,1163393387556.57,6953859083239.64,324133322829,1684,"EUR"
"8446","KR",2020,1e+08,1163393387556.57,6953859083239.64,246796877630,533,"EUR"
"8447","KR",2020,2e+08,1163393387556.57,6953859083239.64,227460425557,394,"EUR"
"8448","KR",2020,5e+08,1163393387556.57,6953859083239.64,152645404808,177,"EUR"
"8449","KR",2020,1e+09,1163393387556.57,6953859083239.64,54281396865,20,"EUR"
"8450","KR",2020,2e+09,1163393387556.57,6953859083239.64,40098193168,9,"EUR"
"8451","KR",2020,5e+09,1163393387556.57,6953859083239.64,23200919628,3,"EUR"
"8452","KR",2020,1e+10,1163393387556.57,6953859083239.64,12344640255,1,"EUR"
"8453","KR",2020,2e+10,1163393387556.57,6953859083239.64,0,0,"EUR"
